tg_ecotypeid,ecotypeid,ecotypeids_merged,name,othername,country,sitename,latitude,longitude,collector,collectiondate,250k,1001g,fullseq_data,producer,comment,completed,release_status,seq_by,picture,public_URL,UC_HPC_loc,location_qc,GMI_methylome,GMI_transcriptome,CS_1001,CS_regmap,regmap_1001_check,CS_number
7418,7418,,Zu-1,CS28847,SUI,Zu,47.3667,8.55,Albert Kranz,,Y,Y,Y,Joy Bergelson remain of the 200,,Y,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/7418.png,,,,,,CS78881,CS78342,,CS78881
7148,7148,,Gifu-2,CS28281,JPN,Gifu,35.45,137.42,Hirokazu Tsukaya,,N,,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7148.png,,/group/arabidopsis/EckerLab/raw_data/Gifu-2,,,,CS76494,,,
7207,7207,,Kyoto,CS28425,JPN,Kyoto,35.0085,135.752,Hirokazu Tsukaya,,N,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7207.png,,/group/arabidopsis/EckerLab/raw_data/Kyoto,,,,CS76535,,,CS76535
7330,7330,,Sapporo-0,CS28724,JPN,Sapporo,43.0553,141.346,Yoshie Hanzawa,,Y,,Y,,,Y,done,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7330.png,,/group/arabidopsis/EckerLab/raw_data/Sapporo-0,,,,CS76596,CS78308,,
7373,7373,,Tsu-0,CS28780,JPN,Tsu,34.43,136.31,Albert Kranz,,Y,Y,Y,,,Y,released,Mott,http://gwapp.gmi.oeaw.ac.at/public/plants/7373.png,,,,,,CS77389,CS78322,,CS77389
7374,7374,,Tsu-1,CS28781,JPN,Tsu,34.43,136.31,Eric Holub,,N,,N,,,,,,,,,,,,,,,
6972,8394,"8394,6972",Tsu-1,CS28782,JPN,Tsu,34.43,136.31,Eric Holub,,Y,,N,,,,,,http://gwapp.gmi.oeaw.ac.at/public/plants/6972.png,,,,,,CS77390,CS78527,,
7306,7306,,Pog-0,CS28650,CAN,Pog,49.2655,-123.206,Albert Kranz,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7306.png,,/group/arabidopsis/EckerLab/raw_data/Pog-0,,,,CS76576,CS78300,,CS76576
7317,7317,,Ri-0,CS28686,CAN,Ri,49.1632,-123.137,Albert Kranz,2002-05-24 2:00:00,Y,,N,,,,,,,,,,,,,CS78305,,
7383,7383,,Van-0,CS28796,CAN,Van,49.2655,-123.206,Albert Kranz,,N,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7383.png,,/group/arabidopsis/EckerLab/raw_data/Van-0,,,,CS76623,,,CS76623
6977,8400,"8400,6977",Van-0,CS28797,CAN,Van,49.3,-123,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78533,,
7164,7164,,Hau-0,CS28343,DEN,Hau,55.675,12.5686,Albert Kranz,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7164.png,,/group/arabidopsis/EckerLab/raw_data/Hau-0,,,,CS76915,CS78243,,CS76915
7458,7458,,Ber,CS28066,DEN,Hau,55.675,12.5687,George Redei,,N,,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7458.png,,/group/arabidopsis/EckerLab/raw_data/Ber,,,,CS76448,,,
7427,7427,,Ko-2,CS28416,DEN,UNKNOWN-Denmark,,,Albert Kranz,,N,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7427.png,,/group/arabidopsis/EckerLab/raw_data/Ko-2,,,,CS76531,,,CS76531
9258,9258,,Trust-1,CS75599,DEN,Trust,56.2945,9.6744,James Beck,,N,,N,,,,,,,,,,,,,,,
9259,9259,,Trust-2,CS75600,DEN,Trust,56.2945,9.6744,James Beck,,N,,N,,,,,,,,,,,,,,,
9260,9260,,Abil-1,CS75601,DEN,Abilvad,56.6752,9.5891,James Beck,,N,,N,,,,,,,,,,,,,,,
9261,9261,,Abil-2,CS75602,DEN,Abilvad,56.6752,9.5891,James Beck,,N,,N,,,,,,,,,,,,,,,
9262,9262,,Lovel-1,CS75603,DEN,Lovel,56.5666,9.48433,James Beck,,N,,N,,,,,,,,,,,,,,,
7126,7126,,Es-0,CS28241,FIN,Es,60.1997,24.5682,Albert Kranz,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7126.png,,/group/arabidopsis/EckerLab/raw_data/Es-0,,,,CS76484,CS78229,,CS76484
7352,7352,,Te-0,CS28757,FIN,Te,60.0585,23.2982,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78317,,
7420,7420,,Fl-1,CS28253,FIN,UNKNOWN-Finland,,,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
6968,6968,"6968,8390",Tamm-2,CS28755,FIN,Tamm,60,23.5,Outi Savolainen,1989-05-01 0:00:00,Y,Y,Y,GMI,swedish genomes paper,Y,released,"Salk,GMI",http://gwapp.gmi.oeaw.ac.at/public/plants/6968.png,http://www.ncbi.nlm.nih.gov/Traces/sra/sra.cgi?study=SRP012869,"/group/arabidopsis/gmi/raw_data/6968/,
/group/arabidopsis/EckerLab/raw_data/Tamm-2",,,,CS76610,CS78523,,CS76610
6969,8391,"8391,6969",Tamm-27,CS28756,FIN,Tamm,60,23.5,Outi Savolainen,,Y,Y,Y,,,Y,,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/6969.png,,/group/arabidopsis/EckerLab/raw_data/Tamm-27,,,,CS77341,CS78524,,CS77341
100010,100010,,Lusto/Metla-1,,Finland,Lusto,61.8044,29.3169,Maarten Koornneef,,N,,N,,,,,,,,,,,,,,,
100012,100012,,Lusto/Metla-2,,Finland,Lusto,61.8042,29.3189,Maarten Koornneef,,N,,N,,,,,,,,,,,,,,,
7288,7288,,Oy-0,CS28591,NOR,Oy,60.385543,6.193019,Albert Kranz,2002-05-24 2:00:00,N,Y,Y,,,Y,released,Mott,http://gwapp.gmi.oeaw.ac.at/public/plants/7288.png,,,,,,CS77156,,,CS77156
7289,7289,,Oy-1,CS28593,NOR,Oy,60.23,6.13,Eric Holub,,N,,N,,,,,,,,,,,,,,,
6946,8352,"8352,6946",Oy-0,CS28592,NOR,Oy,60.39,6.19,Albert Kranz,2002-05-24 2:00:00,Y,,N,,,,,,,,,,,,,CS78488,,
100014,100014,,Nfro-1-1,,NOR,Norway,61.5774,9.66178,Maarten Koornneef,,N,,N,,,,,,,,,,,,,,,
100016,100016,,Sk-1-9,,NOR,Norway,61.899,8.25398,Maarten Koornneef,,N,,N,,,,,,,,,,,,,,,
100018,100018,,Lom-3-1,,NOR,Norway,61.6813,8.231,Maarten Koornneef,,N,,N,,,,,,,,,,,,,,,
100020,100020,,Vgn-1-1,,NOR,Norway,68.17,14.2208,Maarten Koornneef,,N,,N,,,,,,,,,,,,,,,
100022,100022,,Lod-2-2,,NOR,Norway,68.5657,16.3187,Maarten Koornneef,,N,,N,,,,,,,,,,,,,,,
100024,100024,,Tje-1-1,,NOR,Norway,68.425,16.3694,Maarten Koornneef,,N,,N,,,,,,,,,,,,,,,
100026,100026,,Lod-3-1,,NOR,Norway,68.3047,15.1144,Maarten Koornneef,,N,,N,,,,,,,,,,,,,,,
100028,100028,,Veg-1-2,,NOR,Norway,65.7068,11.9346,Maarten Koornneef,,N,,N,,,,,,,,,,,,,,,
100030,100030,,Veg-2-6,,NOR,Norway,65.6127,11.8386,Maarten Koornneef,,N,,N,,,,,,,,,,,,,,,
100032,100032,,Eid-1-3,,NOR,Norway,60.1,12.1333,Maarten Koornneef,,N,,N,,,,,,,,,,,,,,,
100034,100034,,Kon-2-1,,NOR,Norway,60.15,12.0833,Maarten Koornneef,,N,,N,,,,,,,,,,,,,,,
100036,100036,,Kvi-2-1,,NOR,Norway,59.4833,8.43333,Maarten Koornneef,,N,,N,,,,,,,,,,,,,,,
7142,7142,,Gdn-0,CS28850,ROU,Gdn,45.7506,21.2075,Gallia Butnaru,,N,,N,,,,,,,,,,,,,,,
7283,7283,,Ors-1,CS28848,ROU,Ors,44.7203,22.3955,Gallia Butnaru,,Y,,N,,,,,,,,,,,,,CS78289,,
7284,7284,,Ors-2,CS28849,ROU,Ors,44.7203,22.3955,Gallia Butnaru,,Y,,N,,,,,,,,,,,,,CS78290,,
7249,7249,,Mt-0,CS28502,LIB,Mt,32.34,22.46,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
6939,8341,"8341,6939",Mt-0,CS28503,LIB,Mt,32.34,22.46,Albert Kranz,,Y,,Y,,,Y,released,Mott,http://gwapp.gmi.oeaw.ac.at/public/plants/6939.png,,,,,,CS77112,CS78477,,
7209,7209,,La-0,CS28439,POL,La,52.7333,15.2333,Albert Kranz,,N,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7209.png,,/group/arabidopsis/EckerLab/raw_data/La-0,,,,CS76538,,,CS76538
7210,7210,,La-1,CS28440,POL,La,52.7333,15.2333,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78260,,
7235,7235,,Lip-0,CS28467,POL,Lip,50,19.3,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
8325,8325,,Lip-0,,POL,Lip,50,19.3,Albert Kranz,,Y,,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/8325.png,,/group/arabidopsis/EckerLab/raw_data/Lip-0,,,,CS76542,CS78464,,
7255,7255,,Mh-0,CS28492,GER,Mh,50.95,7.5,Albert Kranz,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7255.png,,/group/arabidopsis/EckerLab/raw_data/Mh-0,,,,CS76550,CS78274,,CS76550
7256,7256,,Mh-1,CS28493,GER,Mh,50.95,7.5,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78275,,
6978,6978,"6978,8403",Wa-1,CS28805,POL,Wa,52.3,21,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78536,,
7394,7394,,Wa-1,CS28804,POL,Wa,52.3,21,Albert Kranz,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7394.png,,/group/arabidopsis/EckerLab/raw_data/Wa-1,,,,CS76626,CS78333,,CS76626
6990,6990,,Amel-1,CS28014,NED,Amel,53.448,5.73,Maarten Koornneef,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/6990.png,,/group/arabidopsis/EckerLab/raw_data/Amel-1,,,,CS76434,CS78182,,CS76434
6997,6997,,Appt-1,CS28050,NED,Appt,51.8333,5.5833,Maarten Koornneef,,N,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/6997.png,,/group/arabidopsis/EckerLab/raw_data/Appt-1,,,,CS76440,,,CS76440
7002,7002,,Baa-1,CS28054,NED,Baa,51.3333,6.1,Maarten Koornneef,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7002.png,,/group/arabidopsis/EckerLab/raw_data/Baa-1,,,,CS76442,CS78188,,CS76442
7008,7008,,Benk-1,CS28064,NED,Benk,52,5.675,Maarten Koornneef,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7008.png,,/group/arabidopsis/EckerLab/raw_data/Benk-1,,,,CS76447,CS78190,,CS76447
7009,7009,,Benk-2,CS28065,NED,Benk,52,5.675,Maarten Koornneef,,N,,N,,,,,,,,,,,,,,,
7110,7110,,Ede-1,CS28217,NED,Ede,52.0333,5.66667,Maarten Koornneef,,Y,,N,,,,,,,,,,,,,CS78223,,
7143,7143,,Gel-1,CS28279,NED,Gel,51.0167,5.86667,Maarten Koornneef,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7143.png,,/group/arabidopsis/EckerLab/raw_data/Gel-1,,,,CS76492,CS78234,,CS76492
7166,7166,,Hey-1,CS28344,NED,Hey,51.25,5.9,Maarten Koornneef,,Y,,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7166.png,,/group/arabidopsis/EckerLab/raw_data/Hey-1,,,,CS76511,CS78245,,
7167,7167,,Hi-0,CS28346,NED,Hi,52,5,Albert Kranz,,N,,Y,,,Y,released,Mott,http://gwapp.gmi.oeaw.ac.at/public/plants/7167.png,,,,,,CS76921,,,
8304,8304,,Hi-0,,NED,Hi,52,5,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78446,,
7218,7218,,Le-0,CS28444,NED,Le,52.1611,4.49015,Albert Kranz,,N,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7218.png,,/group/arabidopsis/EckerLab/raw_data/Le-0,,,,CS76540,,,CS76540
7269,7269,,Nok-0,CS28567,NED,Nok,52.24,4.45,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
7270,7270,,Nok-1,CS28568,NED,Nok,52.24,4.45,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78282,,
7271,7271,,Nok-2,CS28569,NED,Nok,52.24,4.45,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
7272,7272,,Nok-3,CS28570,NED,Nok,52.24,4.45,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
6945,8347,"8347,6945",Nok-3,CS28571,NED,Nok,52.24,4.45,Albert Kranz,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/6945.png,,/group/arabidopsis/EckerLab/raw_data/Nok-3,,,,CS76562,CS78483,,CS76562
7315,7315,,Renk-1,CS28672,NED,Renk,51.9667,5.73333,Maarten Koornneef,,N,,N,,,,,,,,,,,,,,,
7316,7316,,Rhen-1,CS28685,NED,Rhen,51.9667,5.56667,Maarten Koornneef,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7316.png,,/group/arabidopsis/EckerLab/raw_data/Rhen-1,,,,CS78916,CS78304,,CS78916
7353,7353,,Tha-1,CS28758,NED,Tha,52.08,4.3,Maarten Koornneef,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7353.png,,/group/arabidopsis/EckerLab/raw_data/Tha-1,,,,CS78918,CS78318,,CS76611
7382,7382,,Utrecht,CS28795,NED,Utrecht,52.0918,5.1145,Viola Willemsen,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7382.png,,/group/arabidopsis/EckerLab/raw_data/Utrecht,,,,CS76622,CS78327,,CS76622
7384,7384,,Ven-1,CS28800,NED,Ven,52.0333,5.55,Maarten Koornneef,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7384.png,,/group/arabidopsis/EckerLab/raw_data/Ven-1,,,,CS76624,CS78328,,CS76624
7385,7385,,Ven-2,CS28801,NED,Ven,52.0333,5.55,Maarten Koornneef,,N,,N,,,,,,,,,,,,,,,
7388,7388,,Wag-1,CS28806,NED,Wag,51.9666,5.6666,Maarten Koornneef,,N,,N,,,,,,,,,,,,,,,
7389,7389,,Wag-2,CS28807,NED,Wag,51.9666,5.6666,Maarten Koornneef,,N,,N,,,,,,,,,,,,,,,
7390,7390,,Wag-3,CS28808,NED,Wag,51.9666,5.6666,Maarten Koornneef,,Y,,N,,,,,,,,,,,,,CS78330,,
7391,7391,,Wag-4,CS28809,NED,Wag,51.9666,5.6666,Maarten Koornneef,,Y,,N,,,,,,,,,,,,,CS78331,,
7392,7392,,Wag-5,CS28810,NED,Wag,51.9666,5.6666,Maarten Koornneef,,Y,,N,,,,,,,,,,,,,CS78332,,
7393,7393,,Wag-6,CS28811,NED,Wag,51.9666,5.6666,Maarten Koornneef,,N,,N,,,,,,,,,,,,,,,
7401,7401,,Werl-1,CS28818,NED,Werl,52.35,6.85,Maarten Koornneef,,N,,N,,,,,,,,,,,,,,,
7503,7503,,PHW-32,CS28632,NED,Lisse,52.25,4.5667,Paul Williams,,N,,N,,,,,,,,,,,,,,,
7504,7504,,PHW-33,CS28633,NED,Lisse,52.25,4.5667,Paul Williams,,Y,,N,,,,,,,,,,,,,CS78363,,
8430,8430,,Lisse,,NED,Lisse,52.25,4.5667,Paul Williams,,Y,,Y,,,Y,,"Salk,Monsanto",http://gwapp.gmi.oeaw.ac.at/public/plants/8430.png,,/group/arabidopsis/EckerLab/raw_data/Lisse,,,,CS77045,CS78555,,
6906,6906,"6906,8273",C24,CS28127,POR,Co,40.2077,-8.42639,Brigitte Damm,,Y,,Y,,,Y,released,MPI,http://gwapp.gmi.oeaw.ac.at/public/plants/6906.png,,,,,,CS76737,CS78417,,
7059,7059,,C24,CS28126,POR,Co,40.2077,-8.42639,Brigitte Damm,,N,,N,,,,,,,,,,,,,,,
7077,7077,,Co-1,CS28162,POR,Co,40.12,-8.25,Albert Kranz,,N,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7077.png,,/group/arabidopsis/EckerLab/raw_data/Co-1,,,,CS76468,,,CS76468
7078,7078,,Co-2,CS28163,POR,Co,40.12,-8.25,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78211,,
7079,7079,,Co-3,CS28164,POR,Co,40.12,-8.25,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78212,,
7080,7080,,Co-4,CS28165,POR,Co,40.12,-8.25,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78213,,
7081,7081,"7081,8278",Co,CS28161,POR,Co,40.2077,-8.42639,George Redei,,Y,Y,Y,,,Y,,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7081.png,,/group/arabidopsis/EckerLab/raw_data/Co,,,,CS78895,CS78422,,CS78895
8215,8294,"8294,8215",Fei-0,CS28250,POR,Fei,40.5,-8.32,Carlos Alonso-Blanco,,Y,,N,,,,,,,,,,,,,CS78436,,
5719,5719,,Bur-0,UKID12,IRL,Bur,54.1,-6.2,D. Ratcliffe,1958-01-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77833,,
7058,7058,,Bur-0,CS28124,IRL,Bur,54.1,-6.2,Albert Kranz,,N,Y,Y,,,Y,released,Mott,http://gwapp.gmi.oeaw.ac.at/public/plants/7058.png,,,,,,CS76734,,,CS76734
6905,8272,"8272,6905",Bur-0,CS28125,IRL,Bur,54.1,-6.2,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78416,,
6992,6992,,Ang-0,CS28018,BEL,Ang,50.3,5.3,Albert Kranz,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/6992.png,,/group/arabidopsis/EckerLab/raw_data/Ang-0,,,,CS76436,CS78183,,CS76436
6993,6993,,Ang-1,CS28019,BEL,Ang,50.3,5.3,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
8254,8254,,Ang-0,,BEL,Ang,50.3,5.3,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78402,,
6898,6898,"6898,8253",An-1,CS28016,BEL,An,51.2167,4.4,Albert Kranz,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/6898.png,,/group/arabidopsis/EckerLab/raw_data/An-1,,,,CS76435,CS78401,,CS76435
6995,6995,,An-1,CS28015,BEL,An,51.2167,4.4,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
6996,6996,,An-2,CS28017,BEL,An,51.2167,4.4,Albert Kranz,,Y,,N,,,,,,,,,,,,,CS78185,,
9263,9263,,Vorst-1,CS75604,BEL,Vorst,50.8083,4.325,James Beck,,N,,N,,,,,,,,,,,,,,,
9264,9264,,Vorst-2,CS75605,BEL,Vorst,50.8083,4.325,James Beck,,N,,N,,,,,,,,,,,,,,,
9265,9265,,Vorst-3,CS75606,BEL,Vorst,50.8083,4.325,James Beck,,N,,N,,,,,,,,,,,,,,,
9266,9266,,Vorst-4,CS75607,BEL,Vorst,50.8083,4.325,James Beck,,N,,N,,,,,,,,,,,,,,,
9267,9267,,Vorst-5,CS75608,BEL,Vorst,50.8083,4.325,James Beck,,N,,N,,,,,,,,,,,,,,,
9268,9268,,Vorst-6,CS75609,BEL,Vorst,50.8083,4.325,James Beck,,N,,N,,,,,,,,,,,,,,,
9269,9269,,Vorst-7,CS75610,BEL,Vorst,50.8083,4.325,James Beck,,N,,N,,,,,,,,,,,,,,,
9270,9270,,Vorst-8,CS75611,BEL,Vorst,50.8083,4.325,James Beck,,N,,N,,,,,,,,,,,,,,,
9271,9271,,Vorst-9,CS75612,BEL,Vorst,50.8083,4.325,James Beck,,N,,N,,,,,,,,,,,,,,,
9272,9272,,Vorst-10,CS75613,BEL,Vorst,50.8083,4.325,James Beck,,N,,N,,,,,,,,,,,,,,,
9273,9273,,Vorst-11,CS75614,BEL,Vorst,50.8083,4.325,James Beck,,N,,N,,,,,,,,,,,,,,,
9274,9274,,Vorst-12,CS75615,BEL,Vorst,50.8083,4.325,James Beck,,N,,N,,,,,,,,,,,,,,,
9275,9275,,Vorst-13,CS75616,BEL,Vorst,50.8083,4.325,James Beck,,N,,N,,,,,,,,,,,,,,,
9276,9276,,Vorst-14,CS75617,BEL,Vorst,50.8083,4.325,James Beck,,N,,N,,,,,,,,,,,,,,,
9277,9277,,Vorst-15,CS75618,BEL,Vorst,50.8083,4.325,James Beck,,N,,N,,,,,,,,,,,,,,,
9278,9278,,And-1,CS75619,BEL,Anderlecht,50.85,4.28333,James Beck,,N,,N,,,,,,,,,,,,,,,
9279,9279,,And-2,CS75620,BEL,Anderlecht,50.85,4.28333,James Beck,,N,,N,,,,,,,,,,,,,,,
9280,9280,,And-3,CS75621,BEL,Anderlecht,50.85,4.28333,James Beck,,N,,N,,,,,,,,,,,,,,,
9281,9281,,And-4,CS75622,BEL,Anderlecht,50.85,4.28333,James Beck,,N,,N,,,,,,,,,,,,,,,
9282,9282,,Heem-1,CS75623,BEL,N.O. Heembeek,50.9167,4.41667,James Beck,,N,,N,,,,,,,,,,,,,,,
9283,9283,,Heem-2,CS75624,BEL,N.O. Heembeek,50.9167,4.41667,James Beck,,N,,N,,,,,,,,,,,,,,,
9284,9284,,Heem-3,CS75625,BEL,N.O. Heembeek,50.9167,4.41667,James Beck,,N,,N,,,,,,,,,,,,,,,
9285,9285,,Heem-4,CS75626,BEL,N.O. Heembeek,50.9167,4.41667,James Beck,,N,,N,,,,,,,,,,,,,,,
9286,9286,,Heem-6,CS75627,BEL,N.O. Heembeek,50.9167,4.41667,James Beck,,N,,N,,,,,,,,,,,,,,,
9287,9287,,Heem-7,CS75628,BEL,N.O. Heembeek,50.9167,4.41667,James Beck,,N,,N,,,,,,,,,,,,,,,
9288,9288,,Heem-8,CS75629,BEL,N.O. Heembeek,50.9167,4.41667,James Beck,,N,,N,,,,,,,,,,,,,,,
9289,9289,,Heem-9,CS75630,BEL,N.O. Heembeek,50.9167,4.41667,James Beck,,N,,N,,,,,,,,,,,,,,,
9290,9290,,Meise-1,CS75631,BEL,Meise,50.9167,4.31667,James Beck,,N,,N,,,,,,,,,,,,,,,
9291,9291,,Meise-2,CS75632,BEL,Meise,50.9167,4.31667,James Beck,,N,,N,,,,,,,,,,,,,,,
9292,9292,,Meise-3,CS75633,BEL,Meise,50.9167,4.31667,James Beck,,N,,N,,,,,,,,,,,,,,,
9293,9293,,Meise-4,CS75634,BEL,Meise,50.9167,4.31667,James Beck,,N,,N,,,,,,,,,,,,,,,
9294,9294,,Meise-5,CS75635,BEL,Meise,50.9167,4.31667,James Beck,,N,,N,,,,,,,,,,,,,,,
9295,9295,,Meise-6,CS75636,BEL,Meise,50.9167,4.31667,James Beck,,N,,N,,,,,,,,,,,,,,,
9296,9296,,Meise-7,CS75637,BEL,Meise,50.9167,4.31667,James Beck,,N,,N,,,,,,,,,,,,,,,
9297,9297,,Meise-8,CS75638,BEL,Meise,50.9167,4.31667,James Beck,,N,,N,,,,,,,,,,,,,,,
8424,6925,"6925,7184,8315,8424",Kas-2,"CS28379,CS28378",IND,Kas,35,77,Shauna Somerville,1976-01-01 0:00:00,Y,Y,Y,,,Y,,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/8424.png,,/group/arabidopsis/EckerLab/raw_data/Kas-2,,,,CS78905,CS78550,,CS78905
7183,7183,"7183,7185",Kas-1,"CS28376,CS28377",IND,Kas,35,77,Shauna Somerville,,N,Y,Y,,,Y,,Salk,,,/group/arabidopsis/EckerLab/raw_data/Kas-1,,,,,,,CS79018
7186,7186,,Kn-0,CS28395,LTU,Kn,54.8969,23.8924,Albert Kranz,,Y,Y,Y,,,Y,released,Mott,http://gwapp.gmi.oeaw.ac.at/public/plants/7186.png,,,,,,CS76969,CS78252,,CS76969
7236,7236,,Litva,CS28468,LTU,Litva,,,Igor Vizir,,N,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7236.png,,/group/arabidopsis/EckerLab/raw_data/Litva,,,,CS76543,,,CS76543
7412,7412,,Wil-1,CS28819,LTU,Wil,54.6833,25.3167,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
7413,7413,,Wil-2,CS28820,LTU,Wil,54.6833,25.3167,Albert Kranz,,Y,Y,Y,,,Y,released,Mott,http://gwapp.gmi.oeaw.ac.at/public/plants/7413.png,,,,,,CS78856,CS78341,,CS78856
7414,7414,,Wil-3,CS28821,LTU,Wil,54.6833,25.3167,Albert Kranz,,N,,N,,,,,,,,,,,,,,,
8419,8419,,Wil-1,,LTU,Wil,54.6833,25.3167,Albert Kranz,,N,Y,Y,,,Y,,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/8419.png,,/group/arabidopsis/EckerLab/raw_data/Wil-1,,,,CS78855,,,CS78855
100000,100000,,Wil-1,Wil-1 Dean,LTU,Wil,54.6833,25.3167,Magnus Nordborg,,Y,,Y,,,N,,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/100000.png,,,,,,CS77046,CS78702,,
8250,8250,,Will,,LTU,Wilna,55,25,Clare Lister,,N,,N,,,,,,,,,,,,,,,
7323,7323,"7323,8375",Rubezhnoe-1,CS28718,UKR,Rubezhnoe,49,38.28,Igor Vizir,,Y,Y,Y,,,Y,released,Salk,http://gwapp.gmi.oeaw.ac.at/public/plants/7323.png,,/group/arabidopsis/EckerLab/raw_data/Rubezhnoe-1,,,,CS76594,CS78510,,CS76594
7324,7324,,Rubezhnoe-2,CS28719,UKR,Rubezhnoe,49,38.28,Igor Vizir,,N,,N,,,,,,,,,,,,,,,
9161,9161,,Truk-1,CS75502,UKR,Trukhaniv Island,50.4625,30.5411,James Beck,,N,,N,,,,,,,,,,,,,,,
9162,9162,,Truk-2,CS75503,UKR,Trukhaniv Island,50.4625,30.5411,James Beck,,N,,N,,,,,,,,,,,,,,,
9163,9163,,Truk-3,CS75504,UKR,Trukhaniv Island,50.4625,30.5411,James Beck,,N,,N,,,,,,,,,,,,,,,
9164,9164,,Truk-4,CS75505,UKR,Trukhaniv Island,50.4625,30.5411,James Beck,,N,,N,,,,,,,,,,,,,,,
9165,9165,,Truk-5,CS75506,UKR,Trukhaniv Island,50.4625,30.5411,James Beck,,Y,,N,,,,,,,,,,,,,CS78624,,
9166,9166,,Truk-6,CS75507,UKR,Trukhaniv Island,50.4625,30.5411,James Beck,,N,,N,,,,,,,,,,,,,,,
9167,9167,,Truk-7,CS75508,UKR,Trukhaniv Island,50.4625,30.5411,James Beck,,N,,N,,,,,,,,,,,,,,,
9168,9168,,Truk-8,CS75509,UKR,Trukhaniv Island,50.4625,30.5411,James Beck,,N,,N,,,,,,,,,,,,,,,
9169,9169,,Kastel-1,CS75510,UKR,Kastel Mountain,44.6419,34.3814,James Beck,,N,,N,,,,,,,,,,,,,,,
